City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
179,chengde,40.9725,117.9361,292.36,71,100,1.41,CN,1719609820
180,codrington,-38.2667,141.9667,282.71,85,100,7.25,AU,1719609822
181,vorgashor,67.5833,63.95,276.68,95,74,3.56,RU,1719609823
182,alice springs,-23.7,133.8833,288.9,77,0,2.57,AU,1719609825
183,arauco,-37.2463,-73.3175,283.09,74,0,2.88,CL,1719609826
184,ozalp,38.6548,43.993,287.33,62,0,2.29,TR,1719609830
185,howrah,22.5892,88.3103,301.15,100,40,2.06,IN,1719609831
186,sayat,38.7839,63.8803,296.08,22,0,6.69,TM,1719609833
187,broadbeach,-28.0278,153.4334,286.53,94,100,1.54,AU,1719609834
188,parkes,-33.1333,148.1833,278.43,65,42,4.05,AU,1719609837
189,markovo,57.3206,107.0881,290.38,70,11,1.19,RU,1719609839
190,enewetak,11.3474,162.3373,301.47,75,80,6.5,MH,1719609840
191,lerwick,60.1545,-1.1494,284.15,83,100,10.21,GB,1719609842
192,cidreira,-30.1811,-50.2056,288.02,77,98,6.13,BR,1719609844
193,kismayo,-0.3582,42.5454,298.12,82,82,6.98,SO,1719609845
194,gadzhiyevo,69.2551,33.3362,284.41,85,100,4.21,RU,1719609847
195,xinyuan,37.3,99.0,278.45,89,93,0.86,CN,1719609848
196,college,64.8569,-147.8028,297.3,43,75,2.57,US,1719609816
197,gonabad,34.3529,58.6837,298.75,37,47,5.73,IR,1719609851
198,harper,4.375,-7.7169,297.57,87,100,4.68,LR,1719609853
199,port saint john's,-31.6229,29.5448,291.71,56,0,2.61,ZA,1719609854
200,tan-tan,28.438,-11.1032,292.33,80,0,7.45,MA,1719609856
201,constantia,44.1833,28.65,293.54,64,21,2.84,RO,1719609857
202,hasaki,35.7333,140.8333,294.42,98,100,1.14,JP,1719609859
203,panaba,21.2833,-88.2667,305.33,62,100,5.84,MX,1719609860
204,rakops,-21.0167,24.3333,289.3,58,64,6.04,BW,1719609862
205,beau vallon,-20.4189,57.6953,293.28,88,75,5.14,MU,1719609863
206,papao,-17.75,-149.55,300.97,82,65,12.83,PF,1719609865
207,kuta,-8.7233,115.1723,299.12,94,40,3.09,ID,1719609866
208,greenville,35.6127,-77.3663,304.24,57,40,5.66,US,1719609868
209,hudiksvall,61.729,17.1036,289.75,100,100,2.11,SE,1719609869
210,talodi,10.6325,30.3797,299.72,64,77,1.78,SD,1719609871
211,la passe,45.5549,-0.8967,298.28,85,67,4.01,FR,1719609872
212,howard springs,-12.497,131.047,297.1,95,96,2.13,AU,1719609874
213,zara,44.1197,15.2422,295.49,88,0,0.0,HR,1719609876
214,bernay,49.1667,0.6667,288.05,85,21,3.22,FR,1719609877
215,ar rutbah,33.0381,40.2848,303.44,19,0,3.86,IQ,1719609879
216,ondjiva,-17.0667,15.7333,288.52,39,0,3.35,AO,1719609880
217,tynda,55.1667,124.7167,283.9,70,4,0.9,RU,1719609882
218,vernon,50.2581,-119.2691,298.31,57,90,0.89,CA,1719609715
219,hadibu,12.65,54.0333,299.79,80,93,7.84,YE,1719609885
220,port alfred,-33.5906,26.891,292.61,48,6,4.0,ZA,1719609886
221,tavda,58.0425,65.2726,285.19,97,100,6.74,RU,1719609888
